Subject,FilmTV_ii,Name,Age,Sex,FilmTV,FreqTrialStim.RESP,News,tvHoursWD,tvHoursWE,meanAttractiveness,meanFreq,zFreq,zFreq_i,zFreq_i_Log,zFreq_i_Pow,FreqTrialStim.RESP_nl,meanFreqTrialStim.RESP,meanFreqTrialStim.RESP_pow
188,3,Monica Bellucci,27,1,2,3,2,3,4,3.966666667,1.690140845,0.091244924,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Sebastian Stan,27,1,2,6,2,3,4,5.633333333,2.985915493,0.091244924,0.129067464,1.129067464,2.129067464,7,3.681818182,4.681818182
188,3,Ana de Armas,27,1,1,3,0,3,4,5.1,1.842857143,0.045622462,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Jennifer Morrison,27,1,0,3,1,3,4,4.866666667,2.985714286,0,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Alexander Ludwig,27,1,1,2,2,3,4,3.966666667,2.225352113,0.045622462,0.129067464,1.129067464,2.129067464,3,3.681818182,4.681818182
188,3,Gabriel Macht,27,1,2,1,3,3,4,4.066666667,2.157142857,0.091244924,0.129067464,1.129067464,2.129067464,2,3.681818182,4.681818182
188,3,Matthew Modine,27,1,2,3,2,3,4,2.2,1.718309859,0.091244924,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Lee Pace,27,1,4,5,5,3,4,4.966666667,2.128571429,0.182489848,0.129067464,1.129067464,2.129067464,6,3.681818182,4.681818182
188,3,Gaten Matarazzo,27,1,0,5,2,3,4,2.862068966,5.098591549,0,0.129067464,1.129067464,2.129067464,6,3.681818182,4.681818182
188,3,Jane Levy,27,1,1,4,1,3,4,5.4,2.352112676,0.045622462,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,3,Imogen Poots,27,1,6,4,1,3,4,4.033333333,1.647887324,0.273734771,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,3,Bella Thorne,27,1,5,4,2,3,4,4.633333333,4.225352113,0.22811231,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,3,Marisa Tomei,27,1,4,4,5,3,4,4.433333333,2.585714286,0.182489848,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,3,Paula Patton,27,1,2,3,5,3,4,5.233333333,2.128571429,0.091244924,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Elisabeth Rohm,27,1,1,3,1,3,4,5.133333333,2.056338028,0.045622462,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Meg Ryan,27,1,1,2,4,3,4,3.166666667,2.114285714,0.045622462,0.129067464,1.129067464,2.129067464,3,3.681818182,4.681818182
188,3,Ruby Rose,27,1,2,5,3,3,4,5.8,3.732394366,0.091244924,0.129067464,1.129067464,2.129067464,6,3.681818182,4.681818182
188,3,Malin Akerman,27,1,6,4,3,3,4,4.068965517,2.098591549,0.273734771,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,3,Rose Leslie,27,1,2,3,0,3,4,4.1,2.225352113,0.091244924,0.129067464,1.129067464,2.129067464,4,3.681818182,4.681818182
188,3,Linda Cardellini,27,1,3,4,0,3,4,4.466666667,2.115942029,0.136867386,0.129067464,1.129067464,2.129067464,5,3.681818182,4.681818182
188,30,Charlie Hunnam,27,1,8,3,1,3,4,4.6,2.661971831,0.364979695,1.290674644,2.290674644,3.290674644,4,5,6
188,30,Tom Hardy,27,1,35,6,39,3,4,4.566666667,3.647887324,1.596786167,1.290674644,2.290674644,3.290674644,7,5,6
188,30,Idris Elba,27,1,28,6,24,3,4,4.7,3.521126761,1.277428934,1.290674644,2.290674644,3.290674644,7,5,6
188,31,Joel Edgerton,27,1,19,5,14,3,4,3.466666667,2.185714286,0.866826776,1.333697132,2.333697132,3.333697132,6,5,6
188,32,Emily Blunt,27,1,30,5,20,3,4,5.3,4.5,1.368673857,1.37671962,2.37671962,3.37671962,6,5,6
188,32,Chris Pine,27,1,20,5,20,3,4,6.133333333,4.442857143,0.912449238,1.37671962,2.37671962,3.37671962,6,5,6
188,32,Saoirse Ronan,27,1,22,4,24,3,4,4.866666667,3.225352113,1.003694162,1.37671962,2.37671962,3.37671962,5,5,6
188,32,Sarah Paulson,27,1,32,5,8,3,4,3.566666667,3.171428571,1.459918781,1.37671962,2.37671962,3.37671962,6,5,6
188,32,Chris Hemsworth,27,1,17,6,18,3,4,6.413793103,5.845070423,0.775581853,1.37671962,2.37671962,3.37671962,7,5,6
188,32,Christian Bale,27,1,44,NA,51,3,4,4.733333333,3.594202899,2.007388324,1.37671962,2.37671962,3.37671962,NA,5,6
188,35,Kristen Bell,27,1,19,5,18,3,4,5.7,4.685714286,0.866826776,1.505787085,2.505787085,3.505787085,6,5,6
188,36,Julia Roberts,27,1,33,5,20,3,4,5.1,4.084507042,1.505541243,1.548809573,2.548809573,3.548809573,6,6,7
188,36,Benedict Cumberbatch,27,1,57,7,34,3,4,3.333333333,4.61971831,2.600480329,1.548809573,2.548809573,3.548809573,8,6,7
188,37,Kate Winslet,27,1,44,5,21,3,4,5.233333333,3.577464789,2.007388324,1.591832061,2.591832061,3.591832061,6,5,6
188,38,Melissa McCarthy,27,1,38,5,43,3,4,3.966666667,4.8,1.733653553,1.634854549,2.634854549,3.634854549,6,5,6
188,39,Hugh Jackman,27,1,21,6,29,3,4,4.7,5.535211268,0.9580717,1.677877037,2.677877037,3.677877037,7,6.5,7.5
188,39,Donald Glover,27,1,5,7,6,3,4,5.466666667,4.85915493,0.22811231,1.677877037,2.677877037,3.677877037,8,6.5,7.5
188,4,Toby Kebbell,27,1,4,4,2,3,4,3,1.915492958,0.182489848,0.172089953,1.172089953,2.172089953,5,3.1875,4.1875
188,4,Lea Seydoux,27,1,7,3,7,3,4,4.655172414,1.816901408,0.319357233,0.172089953,1.172089953,2.172089953,4,3.1875,4.1875
188,4,Boyd Holbrook,27,1,3,5,5,3,4,3.5,1.957142857,0.136867386,0.172089953,1.172089953,2.172089953,6,3.1875,4.1875
188,4,Shameik Moore,27,1,4,5,12,3,4,4.333333333,2.028169014,0.182489848,0.172089953,1.172089953,2.172089953,6,3.1875,4.1875
188,4,Zoey Deutch,27,1,1,2,5,3,4,5.3,2.85915493,0.045622462,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,4,Ashley Benson,27,1,5,2,0,3,4,5.566666667,3.185714286,0.22811231,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,4,Neel Sethi,27,1,1,1,17,3,4,2.724137931,2,0.045622462,0.172089953,1.172089953,2.172089953,2,3.1875,4.1875
188,4,Josh Hartnett,27,1,5,2,2,3,4,4.633333333,2.214285714,0.22811231,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,4,Scott Eastwood,27,1,3,2,4,3,4,5.7,3.084507042,0.136867386,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,4,Emily VanCamp,27,1,4,3,1,3,4,4.9,2.436619718,0.182489848,0.172089953,1.172089953,2.172089953,4,3.1875,4.1875
188,4,Jim Broadbent,27,1,3,4,7,3,4,1.333333333,1.901408451,0.136867386,0.172089953,1.172089953,2.172089953,5,3.1875,4.1875
188,4,Cobie Smulders,27,1,4,3,10,3,4,4.5,2.704225352,0.182489848,0.172089953,1.172089953,2.172089953,4,3.1875,4.1875
188,4,Emily Ratajkowski,27,1,3,5,2,3,4,6.133333333,3.295774648,0.136867386,0.172089953,1.172089953,2.172089953,6,3.1875,4.1875
188,4,Julianne Hough,27,1,5,2,2,3,4,5.724137931,3.478873239,0.22811231,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,4,Finn Wolfhard,27,1,0,6,1,3,4,2.620689655,5,0,0.172089953,1.172089953,2.172089953,7,3.1875,4.1875
188,4,Haley Bennett,27,1,2,2,2,3,4,4.275862069,1.9,0.091244924,0.172089953,1.172089953,2.172089953,3,3.1875,4.1875
188,41,Chris Pratt,27,1,43,6,27,3,4,5.8,6.014084507,1.961765862,1.763922014,2.763922014,3.763922014,7,6,7
188,42,Mark Wahlberg,27,1,19,4,36,3,4,4.766666667,4.61971831,0.866826776,1.806944502,2.806944502,3.806944502,5,4,5
188,43,Tom Hiddleston,27,1,26,7,19,3,4,4.033333333,4.285714286,1.18618401,1.84996699,2.84996699,3.84996699,8,7,8
188,44,Angelina Jolie,27,1,77,6,54,3,4,6.068965517,5.142857143,3.512929568,1.892989478,2.892989478,3.892989478,7,5.666666667,6.666666667
188,44,Charlize Theron,27,1,22,6,17,3,4,5.533333333,3.422535211,1.003694162,1.892989478,2.892989478,3.892989478,7,5.666666667,6.666666667
188,44,Cate Blanchett,27,1,115,5,57,3,4,4.333333333,3.169014085,5.24658312,1.892989478,2.892989478,3.892989478,6,5.666666667,6.666666667
188,45,Matthew McConaughey,27,1,95,7,55,3,4,4.966666667,4.732394366,4.334133882,1.936011966,2.936011966,3.936011966,8,6.5,7.5
188,45,Brad Pitt,27,1,43,6,41,3,4,5.666666667,5.028169014,1.961765862,1.936011966,2.936011966,3.936011966,7,6.5,7.5
188,46,Scarlett Johansson,27,1,42,7,46,3,4,6.066666667,5.14084507,1.9161434,1.979034454,2.979034454,3.979034454,8,4.5,5.5
188,46,Clint Eastwood,27,1,36,2,50,3,4,1.689655172,2.942028986,1.642408629,1.979034454,2.979034454,3.979034454,3,4.5,5.5
188,46,Jake Gyllenhaal,27,1,35,6,64,3,4,4.9,3.450704225,1.596786167,1.979034454,2.979034454,3.979034454,7,4.5,5.5
188,46,Robert De Niro,27,1,40,3,54,3,4,2.166666667,3.183098592,1.824898477,1.979034454,2.979034454,3.979034454,4,4.5,5.5
188,47,Kristen Stewart,27,1,40,4,27,3,4,3.9,3.591549296,1.824898477,2.022056942,3.022056942,4.022056942,5,5,6
188,47,Brie Larson,27,1,46,6,19,3,4,4.793103448,3.211267606,2.098633248,2.022056942,3.022056942,4.022056942,7,5,6
188,48,Quentin Tarantino,27,1,77,6,28,3,4,1.866666667,3.295774648,3.512929568,2.065079431,3.065079431,4.065079431,7,6,7
188,49,Ryan Reynolds,27,1,16,7,34,3,4,5.965517241,5.728571429,0.729959391,2.108101919,3.108101919,4.108101919,8,4,5
188,49,Johnny Depp,27,1,48,1,53,3,4,5.466666667,5.098591549,2.189878172,2.108101919,3.108101919,4.108101919,2,4,5
188,5,Sean Connery,27,1,3,1,5,3,4,2.137931034,2.464788732,0.136867386,0.215112441,1.215112441,2.215112441,2,3.642857143,4.642857143
188,5,Carly Chaikin,27,1,2,6,0,3,4,2.966666667,1.577464789,0.091244924,0.215112441,1.215112441,2.215112441,7,3.642857143,4.642857143
188,5,Elizabeth Debicki,27,1,3,6,1,3,4,3.620689655,1.814285714,0.136867386,0.215112441,1.215112441,2.215112441,7,3.642857143,4.642857143
188,5,Carla Gugino,27,1,6,3,5,3,4,4.4,1.942857143,0.273734771,0.215112441,1.215112441,2.215112441,4,3.642857143,4.642857143
188,5,Joe Manganiello,27,1,10,4,3,3,4,4.9,3.098591549,0.456224619,0.215112441,1.215112441,2.215112441,5,3.642857143,4.642857143
188,5,Abigail Spencer,27,1,3,3,0,3,4,5.533333333,2.157142857,0.136867386,0.215112441,1.215112441,2.215112441,4,3.642857143,4.642857143
188,5,Laura Prepon,27,1,5,5,0,3,4,4.166666667,2.857142857,0.22811231,0.215112441,1.215112441,2.215112441,6,3.642857143,4.642857143
188,5,Mireille Enos,27,1,3,2,7,3,4,3,1.774647887,0.136867386,0.215112441,1.215112441,2.215112441,3,3.642857143,4.642857143
188,5,Rebecca Ferguson,27,1,3,6,6,3,4,4.933333333,2.154929577,0.136867386,0.215112441,1.215112441,2.215112441,7,3.642857143,4.642857143
188,5,Joseph Gordon-Levitt,27,1,28,5,11,3,4,4.966666667,3.742857143,1.277428934,0.215112441,1.215112441,2.215112441,6,3.642857143,4.642857143
188,5,Jai Courtney,27,1,10,4,0,3,4,4.466666667,2.042253521,0.456224619,0.215112441,1.215112441,2.215112441,5,3.642857143,4.642857143
188,5,Jaimie Alexander,27,1,6,3,6,3,4,5.7,2.126760563,0.273734771,0.215112441,1.215112441,2.215112441,4,3.642857143,4.642857143
188,5,Ginnifer Goodwin,27,1,4,2,2,3,4,4.733333333,3.042253521,0.182489848,0.215112441,1.215112441,2.215112441,3,3.642857143,4.642857143
188,5,Wagner Moura,27,1,2,1,7,3,4,2.7,1.647887324,0.091244924,0.215112441,1.215112441,2.215112441,2,3.642857143,4.642857143
188,50,Mel Gibson,27,1,27,3,10,3,4,2.766666667,3.157142857,1.231806472,2.151124407,3.151124407,4.151124407,4,5.666666667,6.666666667
188,50,Tom Cruise,27,1,42,7,42,3,4,4.5,4.657142857,1.9161434,2.151124407,3.151124407,4.151124407,8,5.666666667,6.666666667
188,50,Rami Malek,27,1,22,7,6,3,4,4.4,3.014285714,1.003694162,2.151124407,3.151124407,4.151124407,8,5.666666667,6.666666667
188,51,Bryan Cranston,27,1,52,5,47,3,4,3.3,3.394366197,2.37236802,2.194146895,3.194146895,4.194146895,6,5.5,6.5
188,51,Amy Adams,27,1,39,6,25,3,4,4.533333333,3.38028169,1.779276015,2.194146895,3.194146895,4.194146895,7,5.5,6.5
188,52,Gal Gadot,27,1,8,6,1,3,4,6.133333333,4.628571429,0.364979695,2.237169383,3.237169383,4.237169383,7,5.5,6.5
188,52,Will Smith,27,1,42,5,35,3,4,5.3,5.183098592,1.9161434,2.237169383,3.237169383,4.237169383,6,5.5,6.5
188,54,Natalie Portman,27,1,25,6,5,3,4,5.8,3.857142857,1.140561548,2.323214359,3.323214359,4.323214359,7,6,7
188,55,Margot Robbie,27,1,18,7,16,3,4,5.966666667,4.492957746,0.821204314,2.366236848,3.366236848,4.366236848,8,6,7
188,55,Emma Stone,27,1,35,5,46,3,4,5.666666667,5.225352113,1.596786167,2.366236848,3.366236848,4.366236848,6,6,7
188,57,Ewan McGregor,27,1,16,7,16,3,4,4.5,3.3,0.729959391,2.452281824,3.452281824,4.452281824,8,7,8
188,58,Amy Schumer,27,1,10,4,NA,3,4,3.333333333,5.014084507,0.456224619,2.495304312,3.495304312,4.495304312,5,4,5
188,59,Ben Affleck,27,1,41,6,40,3,4,5.275862069,4.628571429,1.870520939,2.5383268,3.5383268,4.5383268,7,6,7
188,6,David Harbour,27,1,0,5,2,3,4,2.066666667,3.394366197,0,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Bruce Willis,27,1,19,4,20,3,4,2.9,3.577464789,0.866826776,0.258134929,1.258134929,2.258134929,5,3.578947368,4.578947368
188,6,Jessica Alba,27,1,17,2,17,3,4,6.275862069,3.528571429,0.775581853,0.258134929,1.258134929,2.258134929,3,3.578947368,4.578947368
188,6,Dylan O'Brien,27,1,4,1,1,3,4,4.655172414,3.408450704,0.182489848,0.258134929,1.258134929,2.258134929,2,3.578947368,4.578947368
188,6,Amber Heard,27,1,9,5,4,3,4,5.2,2.557142857,0.410602157,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Abigail Breslin,27,1,5,3,2,3,4,4.266666667,2.085714286,0.22811231,0.258134929,1.258134929,2.258134929,4,3.578947368,4.578947368
188,6,Emma Roberts,27,1,17,4,10,3,4,5,3.816901408,0.775581853,0.258134929,1.258134929,2.258134929,5,3.578947368,4.578947368
188,6,Cillian Murphy,27,1,3,4,4,3,4,3.166666667,2.225352113,0.136867386,0.258134929,1.258134929,2.258134929,5,3.578947368,4.578947368
188,6,Maria Bello,27,1,2,2,4,3,4,4.3,1.774647887,0.091244924,0.258134929,1.258134929,2.258134929,3,3.578947368,4.578947368
188,6,Lauren Cohan,27,1,2,5,5,3,4,3.933333333,2.352112676,0.091244924,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Nina Dobrev,27,1,10,2,0,3,4,5.964285714,3.366197183,0.456224619,0.258134929,1.258134929,2.258134929,3,3.578947368,4.578947368
188,6,Dylan Minnette,27,1,1,5,2,3,4,2.833333333,3.183098592,0.045622462,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Evan Peters,27,1,5,5,1,3,4,3.633333333,3.183098592,0.22811231,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Julia Stiles,27,1,3,3,4,3,4,4.466666667,2.492957746,0.136867386,0.258134929,1.258134929,2.258134929,4,3.578947368,4.578947368
188,6,Noomi Rapace,27,1,12,5,3,3,4,3.566666667,1.732394366,0.547469543,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Sofia Boutella,27,1,2,3,1,3,4,4.233333333,1.85915493,0.091244924,0.258134929,1.258134929,2.258134929,4,3.578947368,4.578947368
188,6,Theo James,27,1,7,3,10,3,4,5.133333333,3.056338028,0.319357233,0.258134929,1.258134929,2.258134929,4,3.578947368,4.578947368
188,6,Vera Farmiga,27,1,5,5,8,3,4,4.266666667,2.450704225,0.22811231,0.258134929,1.258134929,2.258134929,6,3.578947368,4.578947368
188,6,Christina Ricci,27,1,4,2,2,3,4,4.466666667,2.169014085,0.182489848,0.258134929,1.258134929,2.258134929,3,3.578947368,4.578947368
188,61,Michael Fassbender,27,1,37,6,30,3,4,4.266666667,2.85915493,1.688031091,2.624371776,3.624371776,4.624371776,7,6,7
188,62,Jessica Chastain,27,1,38,6,35,3,4,5.033333333,2.802816901,1.733653553,2.667394264,3.667394264,4.667394264,7,5.5,6.5
188,62,Denzel Washington,27,1,20,5,31,3,4,4.466666667,4.183098592,0.912449238,2.667394264,3.667394264,4.667394264,6,5.5,6.5
188,64,Woody Allen,27,1,72,3,78,3,4,1.666666667,2.942857143,3.284817258,2.753439241,3.753439241,4.753439241,4,5.666666667,6.666666667
188,64,Leonardo DiCaprio,27,1,115,7,62,3,4,5.7,5.61971831,5.24658312,2.753439241,3.753439241,4.753439241,8,5.666666667,6.666666667
188,64,Dwayne Johnson,27,1,40,7,32,3,4,5.033333333,6.084507042,1.824898477,2.753439241,3.753439241,4.753439241,8,5.666666667,6.666666667
188,65,Ryan Gosling,27,1,15,7,16,3,4,5.8,5.281690141,0.684336929,2.796461729,3.796461729,4.796461729,8,7,8
188,69,Jennifer Lawrence,27,1,100,5,83,3,4,5.9,5.842857143,4.562246192,2.968551681,3.968551681,4.968551681,6,5.5,6.5
188,69,James Franco,27,1,47,6,72,3,4,5.551724138,5.042857143,2.14425571,2.968551681,3.968551681,4.968551681,7,5.5,6.5
188,7,Dave Franco,27,1,3,5,0,3,4,5.827586207,4.309859155,0.136867386,0.301157417,1.301157417,2.301157417,6,3.444444444,4.444444444
188,7,Matt Bomer,27,1,13,4,0,3,4,5.7,3.142857143,0.593092005,0.301157417,1.301157417,2.301157417,5,3.444444444,4.444444444
188,7,Michelle Monaghan,27,1,4,3,7,3,4,4.333333333,2.183098592,0.182489848,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Jaden Smith,27,1,5,1,4,3,4,3.866666667,3.774647887,0.22811231,0.301157417,1.301157417,2.301157417,2,3.444444444,4.444444444
188,7,Lena Headey,27,1,10,5,5,3,4,4.333333333,2.084507042,0.456224619,0.301157417,1.301157417,2.301157417,6,3.444444444,4.444444444
188,7,Evan Rachel Wood,27,1,4,2,2,3,4,4.285714286,2.295774648,0.182489848,0.301157417,1.301157417,2.301157417,3,3.444444444,4.444444444
188,7,Megan Fox,27,1,8,3,9,3,4,6.233333333,3.802816901,0.364979695,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Domhnall Gleeson,27,1,6,6,21,3,4,2.133333333,2.633802817,0.273734771,0.301157417,1.301157417,2.301157417,7,3.444444444,4.444444444
188,7,Kaley Cuoco,27,1,15,3,1,3,4,4.366666667,3.154929577,0.684336929,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Travis Fimmel,27,1,2,3,2,3,4,5,1.845070423,0.091244924,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Sarah Gadon,27,1,3,3,1,3,4,5.266666667,2.098591549,0.136867386,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Mackenzie Davis,27,1,2,4,4,3,4,3.655172414,1.943661972,0.091244924,0.301157417,1.301157417,2.301157417,5,3.444444444,4.444444444
188,7,Mary Elizabeth Winstead,27,1,2,3,9,3,4,3.966666667,2.028571429,0.091244924,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Al Pacino,27,1,15,5,32,3,4,3.366666667,2.542857143,0.684336929,0.301157417,1.301157417,2.301157417,6,3.444444444,4.444444444
188,7,Jennifer Connelly,27,1,8,3,7,3,4,5.033333333,2.746478873,0.364979695,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Hayley Atwell,27,1,2,4,0,3,4,5.233333333,2.070422535,0.091244924,0.301157417,1.301157417,2.301157417,5,3.444444444,4.444444444
188,7,Jenna Coleman,27,1,5,3,2,3,4,4.966666667,2,0.22811231,0.301157417,1.301157417,2.301157417,4,3.444444444,4.444444444
188,7,Lea Michele,27,1,14,2,6,3,4,5.166666667,2.957746479,0.638714467,0.301157417,1.301157417,2.301157417,3,3.444444444,4.444444444
188,71,Tom Hanks,27,1,50,5,39,3,4,3.166666667,4.450704225,2.281123096,3.054596658,4.054596658,5.054596658,6,4,5
188,71,Meryl Streep,27,1,54,3,63,3,4,3.766666667,4.816901408,2.463612943,3.054596658,4.054596658,5.054596658,4,4,5
188,74,Matt Damon,27,1,42,6,54,3,4,4.862068966,4.542857143,1.9161434,3.183664122,4.183664122,5.183664122,7,6,7
188,77,Christopher Nolan,27,1,46,4,35,3,4,2.866666667,2.887323944,2.098633248,3.312731587,4.312731587,5.312731587,5,4,5
188,8,Olivia Wilde,27,1,6,4,8,3,4,5.2,3.436619718,0.273734771,0.344179905,1.344179905,2.344179905,5,4,5
188,8,Jenny Slate,27,1,10,5,14,3,4,4.166666667,2.492957746,0.456224619,0.344179905,1.344179905,2.344179905,6,4,5
188,8,Justice Smith,27,1,1,1,3,3,4,3.1,1.802816901,0.045622462,0.344179905,1.344179905,2.344179905,2,4,5
188,8,Elizabeth Olsen,27,1,11,5,12,3,4,4.862068966,3.2,0.501847081,0.344179905,1.344179905,2.344179905,6,4,5
188,8,Maika Monroe,27,1,4,5,4,3,4,4.833333333,2.028169014,0.182489848,0.344179905,1.344179905,2.344179905,6,4,5
188,8,Britt Robertson,27,1,4,2,0,3,4,4.310344828,2.309859155,0.182489848,0.344179905,1.344179905,2.344179905,3,4,5
188,8,Matthias Schoenaerts,27,1,5,5,9,3,4,3.833333333,2.3,0.22811231,0.344179905,1.344179905,2.344179905,6,4,5
188,8,Jonah Hill,27,1,19,6,16,3,4,3.2,3.816901408,0.866826776,0.344179905,1.344179905,2.344179905,7,4,5
188,8,Sandra Bullock,27,1,35,5,14,3,4,5.266666667,4.647887324,1.596786167,0.344179905,1.344179905,2.344179905,6,4,5
188,8,Edward Norton,27,1,10,4,15,3,4,3.033333333,2.357142857,0.456224619,0.344179905,1.344179905,2.344179905,5,4,5
188,8,Christina Hendricks,27,1,15,4,4,3,4,4.035714286,2.23943662,0.684336929,0.344179905,1.344179905,2.344179905,5,4,5
188,8,Diane Lane,27,1,4,3,11,3,4,4.266666667,2.114285714,0.182489848,0.344179905,1.344179905,2.344179905,4,4,5
188,8,Jim Carrey,27,1,4,3,2,3,4,2.966666667,4.422535211,0.182489848,0.344179905,1.344179905,2.344179905,4,4,5
188,9,Cara Delevigne,27,1,1,6,0,3,4,5.9,4.38028169,0.045622462,0.387202393,1.387202393,2.387202393,7,4,5
188,9,Olivia Munn,27,1,11,3,1,3,4,4.8,2.76056338,0.501847081,0.387202393,1.387202393,2.387202393,4,4,5
188,9,Jamie Dornan,27,1,10,3,12,3,4,5.75862069,3.385714286,0.456224619,0.387202393,1.387202393,2.387202393,4,4,5
188,9,Wentworth Miller,27,1,1,3,0,3,4,5.066666667,2.507042254,0.045622462,0.387202393,1.387202393,2.387202393,4,4,5
188,9,Krysten Ritter,27,1,2,5,6,3,4,4.966666667,3,0.091244924,0.387202393,1.387202393,2.387202393,6,4,5
188,9,Gemma Arterton,27,1,2,2,4,3,4,4.7,1.957142857,0.091244924,0.387202393,1.387202393,2.387202393,3,4,5
188,9,Nicholas Hoult,27,1,10,3,3,3,4,5,2.514285714,0.456224619,0.387202393,1.387202393,2.387202393,4,4,5
188,9,Chloe Grace Moretz,27,1,12,5,14,3,4,5.566666667,4,0.547469543,0.387202393,1.387202393,2.387202393,6,4,5
188,9,Joel Kinnaman,27,1,7,4,8,3,4,3.266666667,1.85915493,0.319357233,0.387202393,1.387202393,2.387202393,5,4,5
188,9,Sam Claflin,27,1,2,4,6,3,4,4.933333333,2.690140845,0.091244924,0.387202393,1.387202393,2.387202393,5,4,5
188,9,Aubrey Plaza,27,1,7,6,11,3,4,4.866666667,3.704225352,0.319357233,0.387202393,1.387202393,2.387202393,7,4,5
188,9,Keira Knightley,27,1,17,4,36,3,4,5.9,3.549295775,0.775581853,0.387202393,1.387202393,2.387202393,5,4,5
189,0,Ashley Johnson,18,0,1,1,0,4,4,3.965517241,2,0.045622462,0,1,2,2,1.8,2.8
189,0,Elden Henson,18,0,1,4,0,4,4,2.2,2.352112676,0.045622462,0,1,2,5,1.8,2.8
189,0,Kevin Durand,18,0,1,4,1,4,4,2.833333333,1.929577465,0.045622462,0,1,2,5,1.8,2.8
189,0,Natasha Lyonne,18,0,6,1,6,4,4,3.833333333,2.014285714,0.273734771,0,1,2,2,1.8,2.8
189,0,Eliza Dushku,18,0,1,1,0,4,4,4.466666667,2.042253521,0.045622462,0,1,2,2,1.8,2.8
189,0,Carice van Houten,18,0,4,1,0,4,4,4.2,1.85915493,0.182489848,0,1,2,2,1.8,2.8
189,0,Bailee Madison,18,0,0,1,1,4,4,4.933333333,2.126760563,0,0,1,2,2,1.8,2.8
189,0,Mae Whitman,18,0,5,1,3,4,4,4.033333333,2.414285714,0.22811231,0,1,2,2,1.8,2.8
189,0,Sarah Hyland,18,0,8,7,0,4,4,5.833333333,3.718309859,0.364979695,0,1,2,8,1.8,2.8
189,0,Peggy Lipton,18,0,1,1,0,4,4,3.4,1.605633803,0.045622462,0,1,2,2,1.8,2.8
189,0,Cara Buono,18,0,0,1,1,4,4,4.166666667,1.797101449,0,0,1,2,2,1.8,2.8
189,0,Sara Ramirez,18,0,0,2,2,4,4,4.666666667,2.357142857,0,0,1,2,3,1.8,2.8
189,0,Amara Karan,18,0,0,1,2,4,4,4.033333333,1.842857143,0,0,1,2,2,1.8,2.8
189,0,Natasha Henstridge,18,0,0,1,1,4,4,4.133333333,1.816901408,0,0,1,2,2,1.8,2.8
189,0,Erin Moriarty,18,0,1,1,0,4,4,5.275862069,1.842857143,0.045622462,0,1,2,2,1.8,2.8
189,0,Poorna Jagannathan,18,0,0,1,4,4,4,4.793103448,1.718309859,0,0,1,2,2,1.8,2.8
189,0,Lara Pulver,18,0,1,1,2,4,4,3.8,1.771428571,0.045622462,0,1,2,2,1.8,2.8
189,0,Rhona Mitra,18,0,0,1,3,4,4,3.966666667,1.666666667,0,0,1,2,2,1.8,2.8
189,0,Johanna Braddy,18,0,1,1,1,4,4,5.066666667,2,0.045622462,0,1,2,2,1.8,2.8
189,0,Jon Polito,18,0,0,1,1,4,4,1.866666667,1.714285714,0,0,1,2,2,1.8,2.8
189,0,Cameron Monaghan,18,0,1,5,0,4,4,2.6,2.028169014,0.045622462,0,1,2,6,1.8,2.8
189,0,Analeigh Tipton,18,0,0,1,4,4,4,4.566666667,1.814285714,0,0,1,2,2,1.8,2.8
189,0,Manu Bennett,18,0,1,1,0,4,4,4.103448276,1.928571429,0.045622462,0,1,2,2,1.8,2.8
